country_region,date,value
Estonia,2021-03-06,73684
Eswatini,2021-03-06,17173
Ethiopia,2021-03-06,165029
Fiji,2021-03-06,63
Finland,2021-03-06,61552
France,2021-03-06,16693
France,2021-03-06,18459
France,2021-03-06,10458
France,2021-03-06,6886
France,2021-03-06,18140
France,2021-03-06,58
France,2021-03-06,13125
France,2021-03-06,638
France,2021-03-06,24
France,2021-03-06,1571
France,2021-03-06,9
France,2021-03-06,3856182
Gabon,2021-03-06,15625
Gambia,2021-03-06,4759
Georgia,2021-03-06,272617
Germany,2021-03-06,2502151
Ghana,2021-03-06,86092
Greece,2021-03-06,203978
Grenada,2021-03-06,148
Guatemala,2021-03-06,178337
Guinea,2021-03-06,16540
Guinea-Bissau,2021-03-06,3312
Guyana,2021-03-06,8772
Haiti,2021-03-06,12536
Holy See,2021-03-06,27
Honduras,2021-03-06,173020
Hungary,2021-03-06,459816
Iceland,2021-03-06,6059
India,2021-03-06,11210799
Indonesia,2021-03-06,1373836
Iran,2021-03-06,1681682
Iraq,2021-03-06,723189
Ireland,2021-03-06,222699
Israel,2021-03-06,799727
Italy,2021-03-06,3046762
Jamaica,2021-03-06,25303
Japan,2021-03-06,437634
Jordan,2021-03-06,421415
Kazakhstan,2021-03-06,267657
Kenya,2021-03-06,108362
Kiribati,2021-03-06,0
"Korea, South",2021-03-06,92471
Kosovo,2021-03-06,72600
Kuwait,2021-03-06,199428
Kyrgyzstan,2021-03-06,86506
Laos,2021-03-06,47
Latvia,2021-03-06,90009
Lebanon,2021-03-06,393228
Lesotho,2021-03-06,10523
Liberia,2021-03-06,2024
Libya,2021-03-06,137482
Liechtenstein,2021-03-06,2589
Lithuania,2021-03-06,201799
Luxembourg,2021-03-06,56296
MS Zaandam,2021-03-06,9
Madagascar,2021-03-06,20155
Malawi,2021-03-06,32398
Malaysia,2021-03-06,311777
Maldives,2021-03-06,20663
Mali,2021-03-06,8560
Malta,2021-03-06,24216
Marshall Islands,2021-03-06,4
Mauritania,2021-03-06,17309
Mauritius,2021-03-06,639
Mexico,2021-03-06,2125866
Micronesia,2021-03-06,1
Moldova,2021-03-06,194605
Monaco,2021-03-06,2019
Mongolia,2021-03-06,3228
Montenegro,2021-03-06,79237
Morocco,2021-03-06,485974
Mozambique,2021-03-06,62131
Namibia,2021-03-06,39877
Nepal,2021-03-06,274655
Netherlands,2021-03-06,8089
Netherlands,2021-03-06,196
Netherlands,2021-03-06,4790
Netherlands,2021-03-06,2070
Netherlands,2021-03-06,1115549
New Zealand,2021-03-06,0
New Zealand,2021-03-06,2399
Nicaragua,2021-03-06,6489
Niger,2021-03-06,4740
Nigeria,2021-03-06,158237
North Macedonia,2021-03-06,106832
Norway,2021-03-06,74546
Oman,2021-03-06,142896
Pakistan,2021-03-06,590508
Palau,2021-03-06,0
Panama,2021-03-06,344477
Papua New Guinea,2021-03-06,1492
Paraguay,2021-03-06,166969
Peru,2021-03-06,1358294
Philippines,2021-03-06,591138
Poland,2021-03-06,1781345
Portugal,2021-03-06,809412
Qatar,2021-03-06,166475
Romania,2021-03-06,824995
Russia,2021-03-06,4263785
Rwanda,2021-03-06,19509
Saint Kitts and Nevis,2021-03-06,41
Saint Lucia,2021-03-06,3843
Saint Vincent and the Grenadines,2021-03-06,1645
Samoa,2021-03-06,3
San Marino,2021-03-06,3922
Sao Tome and Principe,2021-03-06,1944
Saudi Arabia,2021-03-06,379474
Senegal,2021-03-06,35632
Serbia,2021-03-06,482397
Seychelles,2021-03-06,2979
Sierra Leone,2021-03-06,3918
Singapore,2021-03-06,60020
Slovakia,2021-03-06,322104
Slovenia,2021-03-06,195086
Solomon Islands,2021-03-06,18
Somalia,2021-03-06,8041
South Africa,2021-03-06,1520206
South Sudan,2021-03-06,8677
Spain,2021-03-06,3149012
Sri Lanka,2021-03-06,85150
Sudan,2021-03-06,30479
Summer Olympics 2020,2021-03-06,0
Suriname,2021-03-06,8971
Sweden,2021-03-06,684961
Switzerland,2021-03-06,562290
Syria,2021-03-06,15925
Taiwan*,2021-03-06,967
Tajikistan,2021-03-06,13308
Tanzania,2021-03-06,509
Thailand,2021-03-06,26305
Timor-Leste,2021-03-06,119
Togo,2021-03-06,7521
Trinidad and Tobago,2021-03-06,7732
Tunisia,2021-03-06,237028
Turkey,2021-03-06,2769230
US,2021-03-06,29026558
Uganda,2021-03-06,40452
Ukraine,2021-03-06,1442457
United Arab Emirates,2021-03-06,408236
United Kingdom,2021-03-06,18
United Kingdom,2021-03-06,722
United Kingdom,2021-03-06,153
United Kingdom,2021-03-06,451
United Kingdom,2021-03-06,4041
United Kingdom,2021-03-06,54
United Kingdom,2021-03-06,4247
United Kingdom,2021-03-06,676
United Kingdom,2021-03-06,20
United Kingdom,2021-03-06,4
United Kingdom,2021-03-06,2177
United Kingdom,2021-03-06,4213343
Uruguay,2021-03-06,63010
Uzbekistan,2021-03-06,80125
Vanuatu,2021-03-06,1
Venezuela,2021-03-06,141885
Vietnam,2021-03-06,2501
West Bank and Gaza,2021-03-06,194548
Yemen,2021-03-06,2444
Zambia,2021-03-06,82011
Zimbabwe,2021-03-06,36260
Afghanistan,2021-03-07,55847
Albania,2021-03-07,112897
Algeria,2021-03-07,114234
Andorra,2021-03-07,11042
Angola,2021-03-07,21086
Antigua and Barbuda,2021-03-07,848
Argentina,2021-03-07,2149636
Armenia,2021-03-07,174679
Australia,2021-03-07,122
Australia,2021-03-07,5210
Australia,2021-03-07,105
Australia,2021-03-07,1356
Australia,2021-03-07,618
Australia,2021-03-07,234
Australia,2021-03-07,20482
Australia,2021-03-07,919
Austria,2021-03-07,475070
Azerbaijan,2021-03-07,236768
Bahamas,2021-03-07,8600
Bahrain,2021-03-07,126602
Bangladesh,2021-03-07,550330
Barbados,2021-03-07,3285
Belarus,2021-03-07,295511
Belgium,2021-03-07,787891
Belize,2021-03-07,12335
Benin,2021-03-07,6071
Bhutan,2021-03-07,868
Bolivia,2021-03-07,254273
Bosnia and Herzegovina,2021-03-07,135513
Botswana,2021-03-07,31746
Brazil,2021-03-07,11019344
Brunei,2021-03-07,189
Bulgaria,2021-03-07,260308
Burkina Faso,2021-03-07,12181
Burma,2021-03-07,142034
Burundi,2021-03-07,2319
Cabo Verde,2021-03-07,15782
Cambodia,2021-03-07,1011
Cameroon,2021-03-07,35714
Canada,2021-03-07,135837
Canada,2021-03-07,83107
Canada,2021-03-07,0
Canada,2021-03-07,13
Canada,2021-03-07,32225
Canada,2021-03-07,1455
Canada,2021-03-07,1006
Canada,2021-03-07,47
Canada,2021-03-07,1659
Canada,2021-03-07,381
Canada,2021-03-07,313908
Canada,2021-03-07,136
Canada,2021-03-07,292239
Canada,2021-03-07,13
Canada,2021-03-07,29709
Canada,2021-03-07,72
Central African Republic,2021-03-07,5021
Chad,2021-03-07,4177
Chile,2021-03-07,855785
China,2021-03-07,994
China,2021-03-07,1049
China,2021-03-07,591
China,2021-03-07,552
China,2021-03-07,187
China,2021-03-07,2233
China,2021-03-07,267
China,2021-03-07,147
China,2021-03-07,171
China,2021-03-07,1317
China,2021-03-07,1610
China,2021-03-07,1307
China,2021-03-07,11090
China,2021-03-07,68151
China,2021-03-07,1037
China,2021-03-07,368
China,2021-03-07,705
China,2021-03-07,935
China,2021-03-07,573
China,2021-03-07,406
China,2021-03-07,48
China,2021-03-07,75
China,2021-03-07,18
China,2021-03-07,557
China,2021-03-07,869
China,2021-03-07,1816
China,2021-03-07,241
China,2021-03-07,920
China,2021-03-07,361
China,2021-03-07,1
China,2021-03-07,0
China,2021-03-07,980
China,2021-03-07,234
China,2021-03-07,1322
Colombia,2021-03-07,2276656
Comoros,2021-03-07,3596
Congo (Brazzaville),2021-03-07,9179
Congo (Kinshasa),2021-03-07,26541
Costa Rica,2021-03-07,206640
Cote d'Ivoire,2021-03-07,35187
Croatia,2021-03-07,246514
Cuba,2021-03-07,55693
Cyprus,2021-03-07,36878
Czechia,2021-03-07,1321331
Denmark,2021-03-07,658
Denmark,2021-03-07,31
Denmark,2021-03-07,214839
Diamond Princess,2021-03-07,712
Djibouti,2021-03-07,6146
Dominica,2021-03-07,144
Dominican Republic,2021-03-07,243247
Ecuador,2021-03-07,294503
Egypt,2021-03-07,186503
El Salvador,2021-03-07,61251
Equatorial Guinea,2021-03-07,6329
Eritrea,2021-03-07,2944
Estonia,2021-03-07,75003
Eswatini,2021-03-07,17184
Ethiopia,2021-03-07,166138
Fiji,2021-03-07,63
Finland,2021-03-07,62063
France,2021-03-07,16693
France,2021-03-07,18459
France,2021-03-07,10458
France,2021-03-07,6886
France,2021-03-07,18140
France,2021-03-07,67
France,2021-03-07,13125
France,2021-03-07,638
France,2021-03-07,24
France,2021-03-07,1571
France,2021-03-07,10
France,2021-03-07,3878007
Gabon,2021-03-07,15625
Gambia,2021-03-07,4759
Georgia,2021-03-07,272851
Germany,2021-03-07,2508655
Ghana,2021-03-07,86465
Greece,2021-03-07,205120
Grenada,2021-03-07,148
Guatemala,2021-03-07,178560
Guinea,2021-03-07,16670
Guinea-Bissau,2021-03-07,3312
Guyana,2021-03-07,8807
Haiti,2021-03-07,12536
Holy See,2021-03-07,27
Honduras,2021-03-07,173729
Hungary,2021-03-07,466017
Iceland,2021-03-07,6059
India,2021-03-07,11229398
Indonesia,2021-03-07,1379662
Iran,2021-03-07,1689692
Iraq,2021-03-07,726548
Ireland,2021-03-07,223219
Israel,2021-03-07,801575
Italy,2021-03-07,3067486
Jamaica,2021-03-07,26026
Japan,2021-03-07,439356
Jordan,2021-03-07,427717
Kazakhstan,2021-03-07,268327
Kenya,2021-03-07,108827
Kiribati,2021-03-07,0
"Korea, South",2021-03-07,92817
Kosovo,2021-03-07,72600
Kuwait,2021-03-07,200572
Kyrgyzstan,2021-03-07,86550
Laos,2021-03-07,47
Latvia,2021-03-07,90331
Lebanon,2021-03-07,395604
Lesotho,2021-03-07,10523
Liberia,2021-03-07,2024
Libya,2021-03-07,138640
Liechtenstein,2021-03-07,2590
Lithuania,2021-03-07,202214
Luxembourg,2021-03-07,56296
MS Zaandam,2021-03-07,9
Madagascar,2021-03-07,20155
Malawi,2021-03-07,32442
Malaysia,2021-03-07,313460
Maldives,2021-03-07,20794
Mali,2021-03-07,8580
Malta,2021-03-07,24398
Marshall Islands,2021-03-07,4
Mauritania,2021-03-07,17322
Mauritius,2021-03-07,641
Mexico,2021-03-07,2128600
Micronesia,2021-03-07,1
Moldova,2021-03-07,195252
Monaco,2021-03-07,2023
Mongolia,2021-03-07,3336
Montenegro,2021-03-07,79774
Morocco,2021-03-07,486223
Mozambique,2021-03-07,62520
Namibia,2021-03-07,40030
Nepal,2021-03-07,274721
Netherlands,2021-03-07,8110
Netherlands,2021-03-07,196
Netherlands,2021-03-07,4807
Netherlands,2021-03-07,2070
Netherlands,2021-03-07,1120075
New Zealand,2021-03-07,0
New Zealand,2021-03-07,2405
Nicaragua,2021-03-07,6489
Niger,2021-03-07,4822
Nigeria,2021-03-07,158506
North Macedonia,2021-03-07,107163
Norway,2021-03-07,74942
Oman,2021-03-07,143955
Pakistan,2021-03-07,592100
Palau,2021-03-07,0
Panama,2021-03-07,344834
Papua New Guinea,2021-03-07,1583
Paraguay,2021-03-07,168043
Peru,2021-03-07,1364964
Philippines,2021-03-07,594412
Poland,2021-03-07,1794914
Portugal,2021-03-07,810094
Qatar,2021-03-07,166949
Romania,2021-03-07,828283
Russia,2021-03-07,4274263
Rwanda,2021-03-07,19551
Saint Kitts and Nevis,2021-03-07,41
Saint Lucia,2021-03-07,3866
Saint Vincent and the Grenadines,2021-03-07,1663
Samoa,2021-03-07,3
San Marino,2021-03-07,3922
Sao Tome and Principe,2021-03-07,1950
Saudi Arabia,2021-03-07,379831
Senegal,2021-03-07,35857
Serbia,2021-03-07,485439
Seychelles,2021-03-07,2979
Sierra Leone,2021-03-07,3920
Singapore,2021-03-07,60033
Slovakia,2021-03-07,323390
Slovenia,2021-03-07,195468
Solomon Islands,2021-03-07,18
Somalia,2021-03-07,8321
South Africa,2021-03-07,1521068
South Sudan,2021-03-07,8766
Spain,2021-03-07,3149012
Sri Lanka,2021-03-07,85695
Sudan,2021-03-07,30540
Summer Olympics 2020,2021-03-07,0
Suriname,2021-03-07,8977
Sweden,2021-03-07,684961
Switzerland,2021-03-07,562290
Syria,2021-03-07,15981
Taiwan*,2021-03-07,969
Tajikistan,2021-03-07,13308
Tanzania,2021-03-07,509
Thailand,2021-03-07,26441
Timor-Leste,2021-03-07,122
Togo,2021-03-07,7570
Trinidad and Tobago,2021-03-07,7736
Tunisia,2021-03-07,237704
Turkey,2021-03-07,2780417
US,2021-03-07,29067631
Uganda,2021-03-07,40464
Ukraine,2021-03-07,1449741
United Arab Emirates,2021-03-07,410849
United Kingdom,2021-03-07,18
United Kingdom,2021-03-07,722
United Kingdom,2021-03-07,153
United Kingdom,2021-03-07,451
United Kingdom,2021-03-07,4041
United Kingdom,2021-03-07,54
United Kingdom,2021-03-07,4249
United Kingdom,2021-03-07,757
United Kingdom,2021-03-07,20
United Kingdom,2021-03-07,4
United Kingdom,2021-03-07,2177
United Kingdom,2021-03-07,4218520
Uruguay,2021-03-07,63837
Uzbekistan,2021-03-07,80176
Vanuatu,2021-03-07,1
Venezuela,2021-03-07,142338
Vietnam,2021-03-07,2512
West Bank and Gaza,2021-03-07,196812
Yemen,2021-03-07,2473
Zambia,2021-03-07,82421
Zimbabwe,2021-03-07,36271
Afghanistan,2021-03-08,55876
Albania,2021-03-08,113580
Algeria,2021-03-08,114382
Andorra,2021-03-08,11069
Angola,2021-03-08,21108
Antigua and Barbuda,2021-03-08,848
Argentina,2021-03-08,2154694
Armenia,2021-03-08,175016
Australia,2021-03-08,122
Australia,2021-03-08,5215
Australia,2021-03-08,105
Australia,2021-03-08,1362
Australia,2021-03-08,620
Australia,2021-03-08,234
Australia,2021-03-08,20483
Australia,2021-03-08,920
Austria,2021-03-08,476980
Azerbaijan,2021-03-08,236963
Bahamas,2021-03-08,8600
Bahrain,2021-03-08,127255
Bangladesh,2021-03-08,551175
Barbados,2021-03-08,3303
Belarus,2021-03-08,296441
Belgium,2021-03-08,789008
Belize,2021-03-08,12335
Benin,2021-03-08,6338
Bhutan,2021-03-08,868
Bolivia,2021-03-08,254736
Bosnia and Herzegovina,2021-03-08,137291
Botswana,2021-03-08,32912
Brazil,2021-03-08,11051665
Brunei,2021-03-08,190
Bulgaria,2021-03-08,263303
Burkina Faso,2021-03-08,12181
Burma,2021-03-08,142045
Burundi,2021-03-08,2334
Cabo Verde,2021-03-08,15806
Cambodia,2021-03-08,1011
Cameroon,2021-03-08,36794
Canada,2021-03-08,136119
Canada,2021-03-08,84569
Canada,2021-03-08,0
Canada,2021-03-08,13
Canada,2021-03-08,32288
Canada,2021-03-08,1460
Canada,2021-03-08,1009
Canada,2021-03-08,47
Canada,2021-03-08,1659
Canada,2021-03-08,381
Canada,2021-03-08,315460
Canada,2021-03-08,141
Canada,2021-03-08,292852
Canada,2021-03-08,13
Canada,2021-03-08,29806
Canada,2021-03-08,72
Central African Republic,2021-03-08,5021
Chad,2021-03-08,4193
Chile,2021-03-08,860533
China,2021-03-08,994
China,2021-03-08,1049
China,2021-03-08,591
China,2021-03-08,552
China,2021-03-08,187
China,2021-03-08,2235
China,2021-03-08,267
China,2021-03-08,147
China,2021-03-08,171
China,2021-03-08,1317
China,2021-03-08,1610
China,2021-03-08,1307
China,2021-03-08,11099
China,2021-03-08,68151
China,2021-03-08,1037
China,2021-03-08,368
China,2021-03-08,705
China,2021-03-08,935
China,2021-03-08,573
China,2021-03-08,406
China,2021-03-08,48
China,2021-03-08,75
China,2021-03-08,18
China,2021-03-08,557
China,2021-03-08,869
China,2021-03-08,1818
China,2021-03-08,241
China,2021-03-08,924
China,2021-03-08,361
China,2021-03-08,1
China,2021-03-08,0
China,2021-03-08,980
China,2021-03-08,234
China,2021-03-08,1322
Colombia,2021-03-08,2278861
Comoros,2021-03-08,3606
Congo (Brazzaville),2021-03-08,9179
Congo (Kinshasa),2021-03-08,26627
Costa Rica,2021-03-08,206640
Cote d'Ivoire,2021-03-08,35331
Croatia,2021-03-08,246608
Cuba,2021-03-08,56566
Cyprus,2021-03-08,37230
Czechia,2021-03-08,1325291
Denmark,2021-03-08,660
Denmark,2021-03-08,31
Denmark,2021-03-08,215264
Diamond Princess,2021-03-08,712
Djibouti,2021-03-08,6157
Dominica,2021-03-08,144
Dominican Republic,2021-03-08,243526
Ecuador,2021-03-08,294618
Egypt,2021-03-08,187094
El Salvador,2021-03-08,61398
Equatorial Guinea,2021-03-08,6371
Eritrea,2021-03-08,2944
Estonia,2021-03-08,76183
Eswatini,2021-03-08,17188
Ethiopia,2021-03-08,167133
Fiji,2021-03-08,66
Finland,2021-03-08,62522
France,2021-03-08,16693
France,2021-03-08,18482
France,2021-03-08,10458
France,2021-03-08,6886
France,2021-03-08,18315
France,2021-03-08,67
France,2021-03-08,13125
France,2021-03-08,638
France,2021-03-08,24
France,2021-03-08,1571
France,2021-03-08,19
France,2021-03-08,3883334
Gabon,2021-03-08,16015
Gambia,2021-03-08,4792
Georgia,2021-03-08,272998
Germany,2021-03-08,2513784
Ghana,2021-03-08,86465
Greece,2021-03-08,206281
Grenada,2021-03-08,148
Guatemala,2021-03-08,178770
Guinea,2021-03-08,16912
Guinea-Bissau,2021-03-08,3312
Guyana,2021-03-08,8814
Haiti,2021-03-08,12536
Holy See,2021-03-08,27
Honduras,2021-03-08,174243
Hungary,2021-03-08,468713
Iceland,2021-03-08,6064
India,2021-03-08,11244786
Indonesia,2021-03-08,1386556
Iran,2021-03-08,1698005
Iraq,2021-03-08,731016
Ireland,2021-03-08,223651
Israel,2021-03-08,805116
Italy,2021-03-08,3081368
Jamaica,2021-03-08,26904
Japan,2021-03-08,439977
Jordan,2021-03-08,435130
Kazakhstan,2021-03-08,268902
Kenya,2021-03-08,109164
Kiribati,2021-03-08,0
"Korea, South",2021-03-08,93263
Kosovo,2021-03-08,73735
Kuwait,2021-03-08,201898
Kyrgyzstan,2021-03-08,86583
Laos,2021-03-08,47
Latvia,2021-03-08,90525
Lebanon,2021-03-08,397887
Lesotho,2021-03-08,10523
Liberia,2021-03-08,2024
Libya,2021-03-08,139658
Liechtenstein,2021-03-08,2592
Lithuania,2021-03-08,202430
Luxembourg,2021-03-08,56677
MS Zaandam,2021-03-08,9
Madagascar,2021-03-08,20155
Malawi,2021-03-08,32469
Malaysia,2021-03-08,314989
Maldives,2021-03-08,20919
Mali,2021-03-08,8613
Malta,2021-03-08,24599
Marshall Islands,2021-03-08,4
Mauritania,2021-03-08,17340
Mauritius,2021-03-08,641
Mexico,2021-03-08,2130477
Micronesia,2021-03-08,1
Moldova,2021-03-08,195602
Monaco,2021-03-08,2028
Mongolia,2021-03-08,3372
Montenegro,2021-03-08,80191
Morocco,2021-03-08,486325
Mozambique,2021-03-08,62703
Namibia,2021-03-08,40187
Nepal,2021-03-08,274810
Netherlands,2021-03-08,8110
Netherlands,2021-03-08,196
Netherlands,2021-03-08,4813
Netherlands,2021-03-08,2074
Netherlands,2021-03-08,1123909
New Zealand,2021-03-08,0
New Zealand,2021-03-08,2409
Nicaragua,2021-03-08,6489
Niger,2021-03-08,4828
Nigeria,2021-03-08,158906
North Macedonia,2021-03-08,107479
Norway,2021-03-08,75770
Oman,2021-03-08,144404
Pakistan,2021-03-08,593453
Palau,2021-03-08,0
Panama,2021-03-08,345236
Papua New Guinea,2021-03-08,1670
Paraguay,2021-03-08,169860
Peru,2021-03-08,1371176
Philippines,2021-03-08,597763
Poland,2021-03-08,1801083
Portugal,2021-03-08,810459
Qatar,2021-03-08,167417
Romania,2021-03-08,830563
Russia,2021-03-08,4284408
Rwanda,2021-03-08,19659
Saint Kitts and Nevis,2021-03-08,41
Saint Lucia,2021-03-08,3871
Saint Vincent and the Grenadines,2021-03-08,1663
Samoa,2021-03-08,3
San Marino,2021-03-08,3935
Sao Tome and Principe,2021-03-08,1961
Saudi Arabia,2021-03-08,380182
Senegal,2021-03-08,35959
Serbia,2021-03-08,489530
Seychelles,2021-03-08,3000
Sierra Leone,2021-03-08,3921
Singapore,2021-03-08,60046
Slovakia,2021-03-08,323786
Slovenia,2021-03-08,195678
Solomon Islands,2021-03-08,18
Somalia,2021-03-08,8438
South Africa,2021-03-08,1521706
South Sudan,2021-03-08,8870
Spain,2021-03-08,3160970
Sri Lanka,2021-03-08,86039
Sudan,2021-03-08,30540
Summer Olympics 2020,2021-03-08,0
Suriname,2021-03-08,8980
Sweden,2021-03-08,684961
Switzerland,2021-03-08,565034
Syria,2021-03-08,16042
Taiwan*,2021-03-08,976
Tajikistan,2021-03-08,13308
Tanzania,2021-03-08,509
Thailand,2021-03-08,26441
Timor-Leste,2021-03-08,129
Togo,2021-03-08,7598
Trinidad and Tobago,2021-03-08,7736
Tunisia,2021-03-08,238017
Turkey,2021-03-08,2793632
US,2021-03-08,29112548
Uganda,2021-03-08,40479
Ukraine,2021-03-08,1455421
United Arab Emirates,2021-03-08,413332
United Kingdom,2021-03-08,18
United Kingdom,2021-03-08,724
United Kingdom,2021-03-08,153
United Kingdom,2021-03-08,451
United Kingdom,2021-03-08,4042
United Kingdom,2021-03-08,54
United Kingdom,2021-03-08,4249
United Kingdom,2021-03-08,865
United Kingdom,2021-03-08,20
United Kingdom,2021-03-08,4
United Kingdom,2021-03-08,2177
United Kingdom,2021-03-08,4223232
Uruguay,2021-03-08,64700
Uzbekistan,2021-03-08,80219
Vanuatu,2021-03-08,3
Venezuela,2021-03-08,142774
Vietnam,2021-03-08,2524
West Bank and Gaza,2021-03-08,198554
Yemen,2021-03-08,2545
Zambia,2021-03-08,82655
Zimbabwe,2021-03-08,36289
Afghanistan,2021-03-09,55876
Albania,2021-03-09,114209
Algeria,2021-03-09,114543
Andorra,2021-03-09,11089
Angola,2021-03-09,21114
Antigua and Barbuda,2021-03-09,862
Argentina,2021-03-09,2162001
Armenia,2021-03-09,175198
Australia,2021-03-09,123
Australia,2021-03-09,5220
Australia,2021-03-09,105
Australia,2021-03-09,1367
Australia,2021-03-09,621
Australia,2021-03-09,234
Australia,2021-03-09,20483
Australia,2021-03-09,921
Austria,2021-03-09,479391
Azerbaijan,2021-03-09,237260
Bahamas,2021-03-09,8642
Bahrain,2021-03-09,127800
Bangladesh,2021-03-09,552087
Barbados,2021-03-09,3333
Belarus,2021-03-09,297514
Belgium,2021-03-09,791171
Belize,2021-03-09,12345
Benin,2021-03-09,6338
Bhutan,2021-03-09,868
Bolivia,2021-03-09,255621
Bosnia and Herzegovina,2021-03-09,138542
Botswana,2021-03-09,32912
Brazil,2021-03-09,11122429
Brunei,2021-03-09,191
Bulgaria,2021-03-09,266805
Burkina Faso,2021-03-09,12187
Burma,2021-03-09,142059
Burundi,2021-03-09,2339
Cabo Verde,2021-03-09,15826
Cambodia,2021-03-09,1124
Cameroon,2021-03-09,36794
Canada,2021-03-09,136374
Canada,2021-03-09,85119
Canada,2021-03-09,0
Canada,2021-03-09,13
Canada,2021-03-09,32350
Canada,2021-03-09,1460
Canada,2021-03-09,1010
Canada,2021-03-09,47
Canada,2021-03-09,1664
Canada,2021-03-09,381
Canada,2021-03-09,316751
Canada,2021-03-09,143
Canada,2021-03-09,293648
Canada,2021-03-09,13
Canada,2021-03-09,29918
Canada,2021-03-09,72
Central African Republic,2021-03-09,5023
Chad,2021-03-09,4214
Chile,2021-03-09,864064
China,2021-03-09,994
China,2021-03-09,1049
China,2021-03-09,591
China,2021-03-09,552
China,2021-03-09,187
China,2021-03-09,2236
China,2021-03-09,267
China,2021-03-09,147
China,2021-03-09,171
China,2021-03-09,1317
China,2021-03-09,1610
China,2021-03-09,1308
China,2021-03-09,11120
China,2021-03-09,68151
China,2021-03-09,1037
China,2021-03-09,368
China,2021-03-09,705
China,2021-03-09,935
China,2021-03-09,573
China,2021-03-09,406
China,2021-03-09,48
China,2021-03-09,75
China,2021-03-09,18
China,2021-03-09,558
China,2021-03-09,869
China,2021-03-09,1820
China,2021-03-09,241
China,2021-03-09,924
China,2021-03-09,361
China,2021-03-09,1
China,2021-03-09,0
China,2021-03-09,980
China,2021-03-09,234
China,2021-03-09,1322
Colombia,2021-03-09,2282372
Comoros,2021-03-09,3606
Congo (Brazzaville),2021-03-09,9179
Congo (Kinshasa),2021-03-09,26684
Costa Rica,2021-03-09,207832
Cote d'Ivoire,2021-03-09,35477
Croatia,2021-03-09,247099
